Date,GDP,Economic growth rate,Regular Gasoline,Diesel for automobiles,population,Car registration,Traffic rate,Economic growth state
2015-10-23,431570,3.4,1492.66,1247.19,10045027.0,3056588.0,5365341.0,weak positive
2015-10-24,431570,3.4,1492.66,1247.19,10045027.0,3056588.0,4890144.0,weak positive
2015-10-25,431570,3.4,1492.66,1247.19,10045027.0,3056588.0,5609988.5,weak positive
2015-10-26,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,5759629.5,weak positive
2015-10-27,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,5447746.5,weak positive
2015-10-28,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,5752335.5,weak positive
2015-10-29,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,6011792.5,weak positive
2015-10-30,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,6007423.0,weak positive
2015-10-31,431570,3.4,1485.69,1242.07,10045027.0,3056588.0,5136623.5,weak positive
2015-11-01,431570,3.4,1485.69,1242.07,10035597.0,3056588.0,5837997.0,weak positive
2015-11-02,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,6040010.0,weak positive
2015-11-03,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,5799646.5,weak positive
2015-11-04,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,5961125.5,weak positive
2015-11-05,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,6196818.0,weak positive
2015-11-06,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,5822782.5,weak positive
2015-11-07,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,4995302.0,weak positive
2015-11-08,431570,3.4,1479.64,1237.98,10035597.0,3056588.0,5842248.5,weak positive
2015-11-09,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,6003257.5,weak positive
2015-11-10,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,5643401.0,weak positive
2015-11-11,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,5523749.5,weak positive
2015-11-12,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,5870928.5,weak positive
2015-11-13,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,5789500.5,weak positive
2015-11-14,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,4978560.0,weak positive
2015-11-15,431570,3.4,1473.29,1234.48,10035597.0,3056588.0,5817965.5,weak positive
2015-11-16,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,6102963.5,weak positive
2015-11-17,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,6137607.0,weak positive
2015-11-18,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,6170405.0,weak positive
2015-11-19,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,6519323.0,weak positive
2015-11-20,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,5768590.5,weak positive
2015-11-21,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,4863603.0,weak positive
2015-11-22,431570,3.4,1464.48,1230.0,10035597.0,3056588.0,5791562.5,weak positive
2015-11-23,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5974567.5,weak positive
2015-11-24,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5868281.5,weak positive
2015-11-25,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5974176.5,weak positive
2015-11-26,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5928136.0,weak positive
2015-11-27,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5562494.5,weak positive
2015-11-28,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,4778535.0,weak positive
2015-11-29,431570,3.4,1456.66,1226.41,10035597.0,3056588.0,5679797.0,weak positive
2015-11-30,431570,3.4,1448.09,1222.31,10035597.0,3056588.0,6112289.0,weak positive
2015-12-01,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,5994118.0,weak positive
2015-12-02,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,6143524.0,weak positive
2015-12-03,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,5049533.0,weak positive
2015-12-04,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,4761310.5,weak positive
2015-12-05,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,5549883.5,weak positive
2015-12-06,431570,3.4,1448.09,1222.31,10022181.0,3056588.0,5753476.0,weak positive
2015-12-07,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,5917118.0,weak positive
2015-12-08,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,5825366.5,weak positive
2015-12-09,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,10663083.5,weak positive
2015-12-10,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,10006196.5,weak positive
2015-12-11,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,9699322.5,weak positive
2015-12-12,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,12246732.5,weak positive
2015-12-13,431570,3.4,1434.82,1214.19,10022181.0,3056588.0,12602668.0,weak positive
2015-12-14,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,13511151.5,weak positive
2015-12-15,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,13715479.5,weak positive
2015-12-16,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,12177803.5,weak positive
2015-12-17,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,11442918.5,weak positive
2015-12-18,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,9861078.0,weak positive
2015-12-19,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,11992563.0,weak positive
2015-12-20,431570,3.4,1421.65,1203.14,10022181.0,3056588.0,12451581.0,weak positive
2015-12-21,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,11855444.0,weak positive
2015-12-22,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,11772934.0,weak positive
2015-12-23,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,12270499.5,weak positive
2015-12-24,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,11513936.0,weak positive
2015-12-25,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,9815322.0,weak positive
2015-12-26,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,11673064.0,weak positive
2015-12-27,431570,3.4,1411.71,1193.75,10022181.0,3056588.0,11773488.0,weak positive
2015-12-28,431570,3.4,1402.27,1183.96,10022181.0,3056588.0,11844296.0,weak positive
2015-12-29,431570,3.4,1402.27,1183.96,10022181.0,3056588.0,11879413.5,weak positive
2015-12-30,431570,3.4,1402.27,1183.96,10022181.0,3056588.0,12143185.5,weak positive
2015-12-31,431570,3.4,1402.27,1183.96,10022181.0,3083007.0,11242650.0,weak positive
2016-01-01,413495,2.8,1402.27,1183.96,9954791.0,3083007.0,8908792.0,weak positive
2016-01-02,413495,2.8,1402.27,1183.96,9954791.0,3083007.0,11517041.0,weak positive
2016-01-03,413495,2.8,1402.27,1183.96,9954791.0,3083007.0,11434232.5,weak positive
2016-01-04,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,11985406.0,weak positive
2016-01-05,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,11826799.5,weak positive
2016-01-06,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,12085869.0,weak positive
2016-01-07,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,11431569.0,weak positive
2016-01-08,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,15162545.0,weak positive
2016-01-09,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,11786544.5,weak positive
2016-01-10,413495,2.8,1391.87,1169.93,9954791.0,3083007.0,11862192.5,weak positive
2016-01-11,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,11925167.0,weak positive
2016-01-12,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,12762295.0,weak positive
2016-01-13,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,11900037.5,weak positive
2016-01-14,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,10114793.0,weak positive
2016-01-15,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,8930157.0,weak positive
2016-01-16,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,13758696.5,weak positive
2016-01-17,413495,2.8,1380.23,1150.66,9954791.0,3083007.0,11346225.5,weak positive
2016-01-18,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,11467067.5,weak positive
2016-01-19,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,10981745.5,weak positive
2016-01-20,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,11294454.5,weak positive
2016-01-21,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,10638103.5,weak positive
2016-01-22,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,9342792.5,weak positive
2016-01-23,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,11493849.5,weak positive
2016-01-24,413495,2.8,1370.01,1131.74,9954791.0,3083007.0,11427266.0,weak positive
2016-01-25,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,11942397.5,weak positive
2016-01-26,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,11972913.0,weak positive
2016-01-27,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,12180567.5,weak positive
2016-01-28,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,11752607.0,weak positive
2016-01-29,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,10021280.0,weak positive
2016-01-30,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,11661984.0,weak positive
2016-01-31,413495,2.8,1362.2,1116.96,9954791.0,3083007.0,11868895.0,weak positive
2016-02-01,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,12012181.5,weak positive
2016-02-02,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,11986713.0,weak positive
2016-02-03,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,12347235.0,weak positive
2016-02-04,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,11673008.5,weak positive
2016-02-05,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,9597446.0,weak positive
2016-02-06,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,17000130.0,weak positive
2016-02-07,413495,2.8,1358.12,1108.54,10014261.0,3083007.0,11647440.0,weak positive
2016-02-08,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,11694437.0,weak positive
2016-02-09,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,11843054.0,weak positive
2016-02-10,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,12297097.0,weak positive
2016-02-11,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,10917647.5,weak positive
2016-02-12,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,9901981.0,weak positive
2016-02-13,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,11711222.0,weak positive
2016-02-14,413495,2.8,1350.41,1098.56,10014261.0,3083007.0,12271867.0,weak positive
2016-02-15,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,12204084.0,weak positive
2016-02-16,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,12396253.0,weak positive
2016-02-17,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,13133365.0,weak positive
2016-02-18,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,12460523.5,weak positive
2016-02-19,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,10624432.0,weak positive
2016-02-20,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,12721280.0,weak positive
2016-02-21,413495,2.8,1344.28,1091.75,10014261.0,3083007.0,12975325.0,weak positive
2016-02-22,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,13106420.5,weak positive
2016-02-23,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,13847091.0,weak positive
2016-02-24,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,13212122.0,weak positive
2016-02-25,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,12696637.5,weak positive
2016-02-26,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,7187134.0,weak positive
2016-02-27,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,12409596.0,weak positive
2016-02-28,413495,2.8,1340.78,1088.62,10014261.0,3083007.0,12917676.0,weak positive
2016-02-29,413495,2.8,1340.43,1089.46,10014261.0,3083007.0,12708274.0,weak positive
2016-03-01,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,12802615.5,weak positive
2016-03-02,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,8960659.5,weak positive
2016-03-03,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,11733012.5,weak positive
2016-03-04,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,10439835.0,weak positive
2016-03-05,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,11984077.0,weak positive
2016-03-06,413495,2.8,1340.43,1089.46,10009588.0,3083007.0,12153198.0,weak positive
2016-03-07,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,12360284.5,weak positive
2016-03-08,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,18038197.0,weak positive
2016-03-09,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,12508864.0,weak positive
2016-03-10,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,11934790.5,weak positive
2016-03-11,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,10036894.0,weak positive
2016-03-12,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,11907157.5,weak positive
2016-03-13,413495,2.8,1348.12,1100.46,10009588.0,3083007.0,12328263.0,weak positive
2016-03-14,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,12095756.5,weak positive
2016-03-15,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,12214147.5,weak positive
2016-03-16,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,12485448.5,weak positive
2016-03-17,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,11721097.5,weak positive
2016-03-18,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,10219991.0,weak positive
2016-03-19,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,12019110.0,weak positive
2016-03-20,413495,2.8,1357.44,1113.32,10009588.0,3083007.0,12372659.0,weak positive
2016-03-21,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,13444705.0,weak positive
2016-03-22,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,12077982.0,weak positive
2016-03-23,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,12448798.0,weak positive
2016-03-24,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,11723722.0,weak positive
2016-03-25,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,10171718.5,weak positive
2016-03-26,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,11896442.5,weak positive
2016-03-27,413495,2.8,1361.81,1120.18,10009588.0,3083007.0,12249716.0,weak positive
2016-03-28,413495,2.8,1362.57,1121.85,10009588.0,3083007.0,12142735.5,weak positive
2016-03-29,413495,2.8,1362.57,1121.85,10009588.0,3083007.0,11771093.5,weak positive
2016-03-30,413495,2.8,1362.57,1121.85,10009588.0,3083007.0,13145415.0,weak positive
2016-03-31,413495,2.8,1362.57,1121.85,10009588.0,3083007.0,12528773.5,weak positive
2016-04-01,434536,3.6,1362.57,1121.85,10002979.0,3083007.0,11031312.0,weak positive
2016-04-02,434536,3.6,1362.57,1121.85,10002979.0,3083007.0,12920204.0,weak positive
2016-04-03,434536,3.6,1362.57,1121.85,10002979.0,3083007.0,12249835.5,weak positive
2016-04-04,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,12359044.0,weak positive
2016-04-05,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,12437489.0,weak positive
2016-04-06,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,12602318.5,weak positive
2016-04-07,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,17722309.5,weak positive
2016-04-08,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,10574180.5,weak positive
2016-04-09,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,11988844.5,weak positive
2016-04-10,434536,3.6,1361.42,1120.7,10002979.0,3083007.0,11673250.0,weak positive
2016-04-11,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,12652533.5,weak positive
2016-04-12,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,11890042.0,weak positive
2016-04-13,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,11726675.0,weak positive
2016-04-14,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,11826843.5,weak positive
2016-04-15,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,10479344.0,weak positive
2016-04-16,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,12143694.0,weak positive
2016-04-17,434536,3.6,1361.46,1121.11,10002979.0,3083007.0,12109740.0,weak positive
2016-04-18,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,15180837.0,weak positive
2016-04-19,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,15345610.5,weak positive
2016-04-20,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,12574341.0,weak positive
2016-04-21,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,11851713.0,weak positive
2016-04-22,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,9951269.5,weak positive
2016-04-23,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,12166000.5,weak positive
2016-04-24,434536,3.6,1361.13,1121.23,10002979.0,3083007.0,12203538.5,weak positive
2016-04-25,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,12247075.5,weak positive
2016-04-26,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,12270086.0,weak positive
2016-04-27,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,13120594.5,weak positive
2016-04-28,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,12879709.0,weak positive
2016-04-29,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,11050181.5,weak positive
2016-04-30,434536,3.6,1366.9,1127.62,10002979.0,3083007.0,12493485.5,weak positive
2016-05-01,434536,3.6,1366.9,1127.62,9995784.0,3083007.0,12283710.0,weak positive
2016-05-02,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,12757846.5,weak positive
2016-05-03,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,12838207.0,weak positive
2016-05-04,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,12538990.5,weak positive
2016-05-05,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,12199060.0,weak positive
2016-05-06,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,10412935.5,weak positive
2016-05-07,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,10274784.0,weak positive
2016-05-08,434536,3.6,1375.56,1137.79,9995784.0,3083007.0,18411240.5,weak positive
2016-05-09,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,12363350.0,weak positive
2016-05-10,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,12339451.5,weak positive
2016-05-11,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,12434920.5,weak positive
2016-05-12,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,11819352.5,weak positive
2016-05-13,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,10259511.0,weak positive
2016-05-14,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,12971270.0,weak positive
2016-05-15,434536,3.6,1386.89,1154.54,9995784.0,3083007.0,11885117.5,weak positive
2016-05-16,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,12118948.0,weak positive
2016-05-17,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,12271903.0,weak positive
2016-05-18,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,12565079.0,weak positive
2016-05-19,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,11971173.0,weak positive
2016-05-20,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,10334238.5,weak positive
2016-05-21,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,11978871.0,weak positive
2016-05-22,434536,3.6,1404.0,1180.71,9995784.0,3083007.0,12239045.0,weak positive
2016-05-23,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,11913521.5,weak positive
2016-05-24,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,12383927.5,weak positive
2016-05-25,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,8698316.0,weak positive
2016-05-26,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,11790739.5,weak positive
2016-05-27,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,10163820.0,weak positive
2016-05-28,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,12126990.0,weak positive
2016-05-29,434536,3.6,1421.11,1204.58,9995784.0,3083007.0,12209954.5,weak positive
2016-05-30,434536,3.6,1432.07,1218.25,9995784.0,3083007.0,14508517.5,weak positive
2016-05-31,434536,3.6,1432.07,1218.25,9995784.0,3083007.0,12332896.0,weak positive
2016-06-01,434536,3.6,1432.07,1218.25,9989795.0,3083007.0,12431145.0,weak positive
2016-06-02,434536,3.6,1432.07,1218.25,9989795.0,3083007.0,12006535.5,weak positive
2016-06-03,434536,3.6,1432.07,1218.25,9989795.0,3083007.0,10618847.5,weak positive
2016-06-04,434536,3.6,1432.07,1218.25,9989795.0,3083007.0,12539378.0,weak positive
2016-06-05,434536,3.6,1432.07,1218.25,9989795.0,3083007.0,12328407.0,weak positive
2016-06-06,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,12378160.5,weak positive
2016-06-07,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,18439759.5,weak positive
2016-06-08,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,12022666.0,weak positive
2016-06-09,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,11668375.0,weak positive
2016-06-10,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,10421045.5,weak positive
2016-06-11,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,11415251.0,weak positive
2016-06-12,434536,3.6,1439.45,1227.41,9989795.0,3083007.0,10836660.0,weak positive
2016-06-13,434536,3.6,1441.94,1230.6,9989795.0,3083007.0,12082301.0,weak positive
2016-06-14,434536,3.6,1441.94,1230.6,9989795.0,3083007.0,12477892.5,weak positive
2016-06-15,434536,3.6,1441.94,1230.6,9989795.0,3083007.0,12536225.5,weak positive
2016-06-16,434536,3.6,1441.94,1230.6,9989795.0,3083007.0,11860043.5,weak positive
2016-06-17,434536,3.6,1441.94,1230.6,9989795.0,3083007.0,10389587.5,weak positive
